acousticness,album,analysis_url,artist,danceability,date_added,duration_ms,energy,features,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track,trackID,track_href,type,uri,valence
0.7759999999999999,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/52Qfwu9qm05Jo4en5k7x9v,The Microphones,0.206,2018-02-13,568613,0.0216,,52Qfwu9qm05Jo4en5k7x9v,0.888,11,0.105,-23.07800000000001,1,30,0.0477,116.255,4,My Warm Blood,,https://api.spotify.com/v1/tracks/52Qfwu9qm05Jo4en5k7x9v,audio_features,spotify:track:52Qfwu9qm05Jo4en5k7x9v,0.0653
0.0885,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/3pVUarZBV2srPm2WXA2BNB,The Microphones,0.118,2018-02-13,247840,0.475,,3pVUarZBV2srPm2WXA2BNB,0.88,11,0.109,-11.88,1,31,0.0586,149.439,4,Samurai Sword,,https://api.spotify.com/v1/tracks/3pVUarZBV2srPm2WXA2BNB,audio_features,spotify:track:3pVUarZBV2srPm2WXA2BNB,0.0547
0.395,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/4pbEwQiDjPln3oYlijXuOE,The Microphones,0.201,2018-02-13,316640,0.718,,4pbEwQiDjPln3oYlijXuOE,0.789,7,0.135,-9.821,1,47,0.0657,149.734,4,The Moon,,https://api.spotify.com/v1/tracks/4pbEwQiDjPln3oYlijXuOE,audio_features,spotify:track:4pbEwQiDjPln3oYlijXuOE,0.159
0.407,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/05XSpcg3nm0zpDHd36AZOs,The Microphones,0.28300000000000003,2018-02-13,298867,0.581,,05XSpcg3nm0zpDHd36AZOs,0.12,0,0.544,-11.144,1,45,0.0403,102.202,4,"The Glow, Pt. 2",,https://api.spotify.com/v1/tracks/05XSpcg3nm0zpDHd36AZOs,audio_features,spotify:track:05XSpcg3nm0zpDHd36AZOs,0.0996
0.75,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/1bAZV1EBTRi9t1cVg75i8t,The Microphones,0.402,2018-02-13,332880,0.406,,1bAZV1EBTRi9t1cVg75i8t,0.7909999999999999,5,0.114,-15.119000000000002,1,52,0.0652,109.946,4,I Want Wind to Blow,,https://api.spotify.com/v1/tracks/1bAZV1EBTRi9t1cVg75i8t,audio_features,spotify:track:1bAZV1EBTRi9t1cVg75i8t,0.243
0.746,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/3IguXbB3fBcTrFKgMB75x7,The Microphones,0.14400000000000002,2018-02-13,98453,0.0295,,3IguXbB3fBcTrFKgMB75x7,0.931,10,0.112,-34.003,0,35,0.0336,99.56,4,(Something),,https://api.spotify.com/v1/tracks/3IguXbB3fBcTrFKgMB75x7,audio_features,spotify:track:3IguXbB3fBcTrFKgMB75x7,0.0969
0.236,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/1TPFYoe9yz9odVtnJSPQRF,The Microphones,0.182,2018-02-13,162053,0.257,,1TPFYoe9yz9odVtnJSPQRF,0.914,11,0.112,-18.858,1,32,0.0359,86.075,5,(Something) - 1,,https://api.spotify.com/v1/tracks/1TPFYoe9yz9odVtnJSPQRF,audio_features,spotify:track:1TPFYoe9yz9odVtnJSPQRF,0.0671
0.954,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/3cFVoNIOkDvqI7H0ad5QhD,The Microphones,0.336,2018-02-13,170960,0.329,,3cFVoNIOkDvqI7H0ad5QhD,0.261,7,0.122,-18.9,1,34,0.0356,87.65299999999998,4,I'll Not Contain You,,https://api.spotify.com/v1/tracks/3cFVoNIOkDvqI7H0ad5QhD,audio_features,spotify:track:3cFVoNIOkDvqI7H0ad5QhD,0.39
0.7609999999999999,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/1uw3g2nfkilEC9Z3L6L4QK,The Microphones,0.185,2018-02-13,232413,0.329,,1uw3g2nfkilEC9Z3L6L4QK,0.8320000000000001,10,0.112,-21.792,0,36,0.0393,80.49,4,The Mansion,,https://api.spotify.com/v1/tracks/1uw3g2nfkilEC9Z3L6L4QK,audio_features,spotify:track:1uw3g2nfkilEC9Z3L6L4QK,0.196
0.746,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/4b9pSvIz68kJOxE7dBccRJ,The Microphones,0.4320000000000001,2018-02-13,98840,0.34600000000000003,,4b9pSvIz68kJOxE7dBccRJ,0.929,4,0.14,-18.846,0,37,0.0629,141.469,4,Instrumental,,https://api.spotify.com/v1/tracks/4b9pSvIz68kJOxE7dBccRJ,audio_features,spotify:track:4b9pSvIz68kJOxE7dBccRJ,0.0373
0.816,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/1l0r8tyTxmxhEF3NUjdQ1v,The Microphones,0.278,2018-02-13,113080,0.311,,1l0r8tyTxmxhEF3NUjdQ1v,0.945,7,0.107,-13.902,1,38,0.0329,101.375,5,My Roots Are Strong and Deep,,https://api.spotify.com/v1/tracks/1l0r8tyTxmxhEF3NUjdQ1v,audio_features,spotify:track:1l0r8tyTxmxhEF3NUjdQ1v,0.34700000000000003
0.962,"The Glow, Pt. 2",https://api.spotify.com/v1/audio-analysis/2Qhkk4hPdkt3NIVtiT8QEe,The Microphones,0.596,2018-02-13,188640,0.174,,2Qhkk4hPdkt3NIVtiT8QEe,0.0894,0,0.104,-18.634,1,44,0.0691,100.08,4,Headless Horseman,,https://api.spotify.com/v1/tracks/2Qhkk4hPdkt3NIVtiT8QEe,audio_features,spotify:track:2Qhkk4hPdkt3NIVtiT8QEe,0.0748
0.679,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/0EKBMlDCKAHjZQp33Lxt4e,Modest Mouse,0.7040000000000001,2018-02-11,119800,0.622,,0EKBMlDCKAHjZQp33Lxt4e,0.857,2,0.0882,-6.029,1,0,0.0283,102.171,4,Custom Concern - Instrumental BBC Radio 1 Session Version,,https://api.spotify.com/v1/tracks/0EKBMlDCKAHjZQp33Lxt4e,audio_features,spotify:track:0EKBMlDCKAHjZQp33Lxt4e,0.715
0.8270000000000001,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/2ROQMg9bSzYg29qs0JLALO,Modest Mouse,0.561,2018-02-11,198667,0.35100000000000003,,2ROQMg9bSzYg29qs0JLALO,1.99e-05,2,0.0928,-7.511,1,39,0.0307,78.955,4,Lives,,https://api.spotify.com/v1/tracks/2ROQMg9bSzYg29qs0JLALO,audio_features,spotify:track:2ROQMg9bSzYg29qs0JLALO,0.35100000000000003
0.66,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/4QLUDhzKURrYrproqa8rSg,Modest Mouse,0.477,2018-02-11,240067,0.5670000000000001,,4QLUDhzKURrYrproqa8rSg,0.231,7,0.0932,-6.474,1,0,0.0634,81.074,4,3rd Planet - BBC Radio 1 Session Radio Edit,,https://api.spotify.com/v1/tracks/4QLUDhzKURrYrproqa8rSg,audio_features,spotify:track:4QLUDhzKURrYrproqa8rSg,0.5710000000000001
0.0131,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/6dHqtNpPSQajmh85IKItB9,Modest Mouse,0.727,2018-02-11,221867,0.76,,6dHqtNpPSQajmh85IKItB9,0.0442,8,0.104,-6.695,1,47,0.0363,122.611,4,Tiny Cities Made Of Ashes,,https://api.spotify.com/v1/tracks/6dHqtNpPSQajmh85IKItB9,audio_features,spotify:track:6dHqtNpPSQajmh85IKItB9,0.727
0.254,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/7IE6yI0EyTgLC7TkLp9uv5,Modest Mouse,0.568,2018-02-11,300773,0.499,,7IE6yI0EyTgLC7TkLp9uv5,0.764,11,0.113,-9.254,0,39,0.0235,83.885,4,The Cold Part,,https://api.spotify.com/v1/tracks/7IE6yI0EyTgLC7TkLp9uv5,audio_features,spotify:track:7IE6yI0EyTgLC7TkLp9uv5,0.244
0.55,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/2Tq3kEdg20sL4b6uIJe76o,Modest Mouse,0.618,2018-02-11,179560,0.322,,2Tq3kEdg20sL4b6uIJe76o,0.913,4,0.121,-9.512,1,0,0.0332,122.254,4,Perfect Disguise - BBC Radio 1 Session Version,,https://api.spotify.com/v1/tracks/2Tq3kEdg20sL4b6uIJe76o,audio_features,spotify:track:2Tq3kEdg20sL4b6uIJe76o,0.195
0.0508,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/7AC6DpCzH5p5Snz0vlaclb,Modest Mouse,0.5660000000000001,2018-02-11,228333,0.6809999999999999,,7AC6DpCzH5p5Snz0vlaclb,0.0127,0,0.268,-7.627999999999999,1,43,0.0603,112.436,4,I Came As a Rat,,https://api.spotify.com/v1/tracks/7AC6DpCzH5p5Snz0vlaclb,audio_features,spotify:track:7AC6DpCzH5p5Snz0vlaclb,0.539
0.022,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/4189sF4bchynP1R2YRYtcJ,Modest Mouse,0.302,2018-02-11,142467,0.772,,4189sF4bchynP1R2YRYtcJ,7.35e-05,11,0.6,-4.559,0,39,0.0583,63.136,4,Alone Down There,,https://api.spotify.com/v1/tracks/4189sF4bchynP1R2YRYtcJ,audio_features,spotify:track:4189sF4bchynP1R2YRYtcJ,0.398
0.0505,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/0MXoCt3yldHMwebN3fMEB5,Modest Mouse,0.581,2018-02-11,182227,0.728,,0MXoCt3yldHMwebN3fMEB5,0.000299,11,0.138,-7.061,0,48,0.0347,126.69,4,Paper Thin Walls,,https://api.spotify.com/v1/tracks/0MXoCt3yldHMwebN3fMEB5,audio_features,spotify:track:0MXoCt3yldHMwebN3fMEB5,0.61
0.0859,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/0RYrAMRW89DAUUO9cNEm0q,Modest Mouse,0.475,2018-02-11,390800,0.542,,0RYrAMRW89DAUUO9cNEm0q,0.219,7,0.375,-8.427999999999999,1,38,0.0264,128.816,4,Life Like Weeds,,https://api.spotify.com/v1/tracks/0RYrAMRW89DAUUO9cNEm0q,audio_features,spotify:track:0RYrAMRW89DAUUO9cNEm0q,0.124
0.0569,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/3yQMqJDqIwpvSivEV3JA2M,Modest Mouse,0.6759999999999999,2018-02-11,188440,0.6659999999999999,,3yQMqJDqIwpvSivEV3JA2M,0.0119,1,0.146,-6.433,1,0,0.0402,122.185,4,Tiny Cities Made Of Ashes - BBC Radio 1 Session Version,,https://api.spotify.com/v1/tracks/3yQMqJDqIwpvSivEV3JA2M,audio_features,spotify:track:3yQMqJDqIwpvSivEV3JA2M,0.958
0.0328,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/2n6UaxBCDodmV8osVV4Jcv,Modest Mouse,0.408,2018-02-11,187933,0.742,,2n6UaxBCDodmV8osVV4Jcv,9.22e-05,4,0.415,-4.732,1,42,0.0637,139.94799999999998,4,A Different City,,https://api.spotify.com/v1/tracks/2n6UaxBCDodmV8osVV4Jcv,audio_features,spotify:track:2n6UaxBCDodmV8osVV4Jcv,0.541
0.339,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/1Sm2di9w0jFLaOCLR9rDfv,Modest Mouse,0.37,2018-02-11,526600,0.769,,1Sm2di9w0jFLaOCLR9rDfv,0.0254,4,0.222,-7.367000000000001,0,39,0.11,74.693,4,The Stars Are Projectors,,https://api.spotify.com/v1/tracks/1Sm2di9w0jFLaOCLR9rDfv,audio_features,spotify:track:1Sm2di9w0jFLaOCLR9rDfv,0.311
0.00024700000000000004,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/3QZAFtMBuvAGGmim8KIZDx,Modest Mouse,0.405,2018-02-11,135640,0.812,,3QZAFtMBuvAGGmim8KIZDx,0.373,11,0.23,-5.442,0,36,0.0486,165.855,4,What People Are Made Of,,https://api.spotify.com/v1/tracks/3QZAFtMBuvAGGmim8KIZDx,audio_features,spotify:track:3QZAFtMBuvAGGmim8KIZDx,0.569
0.55,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/4R9ajHtzcR623rxK4zb7l5,Modest Mouse,0.3670000000000001,2018-02-11,104760,0.281,,4R9ajHtzcR623rxK4zb7l5,0.0,7,0.129,-10.697,1,39,0.0384,199.144,4,Wild Packs of Family Dogs,,https://api.spotify.com/v1/tracks/4R9ajHtzcR623rxK4zb7l5,audio_features,spotify:track:4R9ajHtzcR623rxK4zb7l5,0.643
0.0052,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/6EioHKpU83pVCwbeqrA0oE,Modest Mouse,0.251,2018-02-11,303267,0.813,,6EioHKpU83pVCwbeqrA0oE,2.54e-05,9,0.0705,-3.4730000000000003,1,44,0.0528,192.893,4,Dark Center Of The Universe,,https://api.spotify.com/v1/tracks/6EioHKpU83pVCwbeqrA0oE,audio_features,spotify:track:6EioHKpU83pVCwbeqrA0oE,0.23
0.6809999999999999,In The Aeroplane Over The Sea,https://api.spotify.com/v1/audio-analysis/5eSd6FM6a2yBFuZJvYmwl1,Neutral Milk Hotel,0.261,2018-02-11,313147,0.363,,5eSd6FM6a2yBFuZJvYmwl1,0.0,8,0.136,-7.1560000000000015,1,1,0.0304,182.376,4,Two Headed Boy Part Two,,https://api.spotify.com/v1/tracks/5eSd6FM6a2yBFuZJvYmwl1,audio_features,spotify:track:5eSd6FM6a2yBFuZJvYmwl1,0.125
0.0458,In The Aeroplane Over The Sea,https://api.spotify.com/v1/audio-analysis/6ptsvwWMeB1r9VrKY3j4YM,Neutral Milk Hotel,0.24,2018-02-11,192547,0.873,,6ptsvwWMeB1r9VrKY3j4YM,0.000152,7,0.624,-4.296,1,5,0.0566,99.779,4,"Holland, 1945",,https://api.spotify.com/v1/tracks/6ptsvwWMeB1r9VrKY3j4YM,audio_features,spotify:track:6ptsvwWMeB1r9VrKY3j4YM,0.395
0.108,In The Aeroplane Over The Sea,https://api.spotify.com/v1/audio-analysis/4tWMCccCqSyyfFOzXKneBd,Neutral Milk Hotel,0.413,2018-02-11,120427,0.509,,4tWMCccCqSyyfFOzXKneBd,0.877,5,0.358,-6.575,1,5,0.033,93.987,4,The King Of Carrot Flowers Pt. One,,https://api.spotify.com/v1/tracks/4tWMCccCqSyyfFOzXKneBd,audio_features,spotify:track:4tWMCccCqSyyfFOzXKneBd,0.335
0.377,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/4G2yqD7N1igPRafkvJb7S4,Modest Mouse,0.393,2018-02-11,259827,0.417,,4G2yqD7N1igPRafkvJb7S4,0.0679,4,0.479,-8.994,1,54,0.0357,102.386,4,Gravity Rides Everything,,https://api.spotify.com/v1/tracks/4G2yqD7N1igPRafkvJb7S4,audio_features,spotify:track:4G2yqD7N1igPRafkvJb7S4,0.71
0.024,In The Aeroplane Over The Sea,https://api.spotify.com/v1/audio-analysis/1OfxHRyizxfbroEYoFCcdX,Neutral Milk Hotel,0.192,2018-02-11,248360,0.946,,1OfxHRyizxfbroEYoFCcdX,6.44e-06,4,0.135,-4.059,1,2,0.0856,136.401,4,Ghost,,https://api.spotify.com/v1/tracks/1OfxHRyizxfbroEYoFCcdX,audio_features,spotify:track:1OfxHRyizxfbroEYoFCcdX,0.182
0.0457,In The Aeroplane Over The Sea,https://api.spotify.com/v1/audio-analysis/4oYQEUmk3oK5f9aeyCIKPW,Neutral Milk Hotel,0.165,2018-02-11,186560,0.838,,4oYQEUmk3oK5f9aeyCIKPW,0.0,5,0.124,-5.4170000000000025,1,3,0.153,91.899,4,The King Of Carrot Flowers Parts Two And Three,,https://api.spotify.com/v1/tracks/4oYQEUmk3oK5f9aeyCIKPW,audio_features,spotify:track:4oYQEUmk3oK5f9aeyCIKPW,0.102
0.31,In The Aeroplane Over The Sea,https://api.spotify.com/v1/audio-analysis/1OP0Q3BQF58H2qHb015u1a,Neutral Milk Hotel,0.272,2018-02-11,117333,0.378,,1OP0Q3BQF58H2qHb015u1a,0.742,7,0.166,-9.191,1,2,0.0312,85.256,4,Communist Daughter,,https://api.spotify.com/v1/tracks/1OP0Q3BQF58H2qHb015u1a,audio_features,spotify:track:1OP0Q3BQF58H2qHb015u1a,0.105
0.6940000000000001,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/3A4UV1tW9VbcXWvHoOYMqR,Modest Mouse,0.544,2018-02-11,161333,0.315,,3A4UV1tW9VbcXWvHoOYMqR,0.156,1,0.103,-12.019,0,43,0.0315,62.319,4,Perfect Disguise,,https://api.spotify.com/v1/tracks/3A4UV1tW9VbcXWvHoOYMqR,audio_features,spotify:track:3A4UV1tW9VbcXWvHoOYMqR,0.16
0.0524,In The Aeroplane Over The Sea,https://api.spotify.com/v1/audio-analysis/0l6mV5JB26wE9pRElXUNDe,Neutral Milk Hotel,0.31,2018-02-11,113107,0.669,,0l6mV5JB26wE9pRElXUNDe,0.944,2,0.502,-4.9060000000000015,0,2,0.031,110.877,3,The Fool,,https://api.spotify.com/v1/tracks/0l6mV5JB26wE9pRElXUNDe,audio_features,spotify:track:0l6mV5JB26wE9pRElXUNDe,0.344
0.334,In The Aeroplane Over The Sea,https://api.spotify.com/v1/audio-analysis/4npmzUFrFLhEM4MAgR5Oks,Neutral Milk Hotel,0.26,2018-02-11,202560,0.7240000000000001,,4npmzUFrFLhEM4MAgR5Oks,0.0,7,0.114,-5.093,1,8,0.033,93.725,3,In The Aeroplane Over The Sea,,https://api.spotify.com/v1/tracks/4npmzUFrFLhEM4MAgR5Oks,audio_features,spotify:track:4npmzUFrFLhEM4MAgR5Oks,0.222
0.29600000000000004,The Moon & Antarctica,https://api.spotify.com/v1/audio-analysis/6V0g1p7KaOzWc3wbjPlQuX,Modest Mouse,0.5379999999999999,2018-02-11,239133,0.5660000000000001,,6V0g1p7KaOzWc3wbjPlQuX,6e-06,7,0.12,-7.541,1,51,0.0848,82.234,4,3rd Planet,,https://api.spotify.com/v1/tracks/6V0g1p7KaOzWc3wbjPlQuX,audio_features,spotify:track:6V0g1p7KaOzWc3wbjPlQuX,0.424
0.711,In The Aeroplane Over The Sea,https://api.spotify.com/v1/audio-analysis/7mlZgzuLdz4JuqqiKfNUvi,Neutral Milk Hotel,0.348,2018-02-11,265840,0.608,,7mlZgzuLdz4JuqqiKfNUvi,0.0,7,0.145,-4.092,1,4,0.031,145.697,4,Two Headed Boy,,https://api.spotify.com/v1/tracks/7mlZgzuLdz4JuqqiKfNUvi,audio_features,spotify:track:7mlZgzuLdz4JuqqiKfNUvi,0.29100000000000004
0.00322,In The Aeroplane Over The Sea,https://api.spotify.com/v1/audio-analysis/4onY7BZCVtDxg3phu8Vobu,Neutral Milk Hotel,0.207,2018-02-11,137840,0.867,,4onY7BZCVtDxg3phu8Vobu,0.46,4,0.126,-4.297,1,1,0.0978,92.402,4,Untitled,,https://api.spotify.com/v1/tracks/4onY7BZCVtDxg3phu8Vobu,audio_features,spotify:track:4onY7BZCVtDxg3phu8Vobu,0.0805
0.753,In The Aeroplane Over The Sea,https://api.spotify.com/v1/audio-analysis/3SM3i5bICobf4BXXtm29NS,Neutral Milk Hotel,0.363,2018-02-11,498133,0.364,,3SM3i5bICobf4BXXtm29NS,2.410000000000001e-05,4,0.112,-6.192,0,3,0.0334,118.534,3,Oh Comely,,https://api.spotify.com/v1/tracks/3SM3i5bICobf4BXXtm29NS,audio_features,spotify:track:3SM3i5bICobf4BXXtm29NS,0.127
0.403,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/2DVuBcDtDgVKlpM1fqS5yG,Interpol,0.5770000000000001,2018-02-10,267080,0.715,,2DVuBcDtDgVKlpM1fqS5yG,0.737,0,0.0884,-7.949,1,29,0.0249,100.94,4,Leif Erikson (Third Demo),,https://api.spotify.com/v1/tracks/2DVuBcDtDgVKlpM1fqS5yG,audio_features,spotify:track:2DVuBcDtDgVKlpM1fqS5yG,0.444
0.0409,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/3PHUO0JBAoszsm5sKZjKfB,Interpol,0.311,2018-02-10,408587,0.591,,3PHUO0JBAoszsm5sKZjKfB,0.674,2,0.0953,-6.5760000000000005,0,30,0.0304,139.763,4,Gavilan/Cubed (Third Demo),,https://api.spotify.com/v1/tracks/3PHUO0JBAoszsm5sKZjKfB,audio_features,spotify:track:3PHUO0JBAoszsm5sKZjKfB,0.0773
0.0708,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/7E1OafGdpvoTd1PQWhp40w,Interpol,0.14800000000000002,2018-02-10,257307,0.78,,7E1OafGdpvoTd1PQWhp40w,0.8909999999999999,0,0.0884,-3.343,1,28,0.0391,77.342,4,NYC (Peel Session),,https://api.spotify.com/v1/tracks/7E1OafGdpvoTd1PQWhp40w,audio_features,spotify:track:7E1OafGdpvoTd1PQWhp40w,0.243
0.0795,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/3jusWPVkrwUlsHngBwChWF,Interpol,0.0722,2018-02-10,252587,0.4370000000000001,,3jusWPVkrwUlsHngBwChWF,0.8370000000000001,10,0.126,-6.774,1,30,0.0398,178.528,4,Untitled (Third Demo),,https://api.spotify.com/v1/tracks/3jusWPVkrwUlsHngBwChWF,audio_features,spotify:track:3jusWPVkrwUlsHngBwChWF,0.0775
0.337,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/2exn2n6YgczXwmiDfjkVcp,Interpol,0.525,2018-02-10,189867,0.8590000000000001,,2exn2n6YgczXwmiDfjkVcp,0.841,9,0.125,-7.497999999999997,0,28,0.0494,123.719,4,Hands Away (Peel Session),,https://api.spotify.com/v1/tracks/2exn2n6YgczXwmiDfjkVcp,audio_features,spotify:track:2exn2n6YgczXwmiDfjkVcp,0.218
0.00123,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/5BXYbnShLHdsAexJ8pNpMw,Interpol,0.33,2018-02-10,224307,0.959,,5BXYbnShLHdsAexJ8pNpMw,0.731,0,0.156,-5.922999999999999,1,32,0.0467,140.22299999999998,4,Roland (First Demo),,https://api.spotify.com/v1/tracks/5BXYbnShLHdsAexJ8pNpMw,audio_features,spotify:track:5BXYbnShLHdsAexJ8pNpMw,0.174
0.00117,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/1CKalhs1vmJLmV5gi8TxhT,Interpol,0.301,2018-02-10,359160,0.639,,1CKalhs1vmJLmV5gi8TxhT,0.7859999999999999,7,0.11,-5.547999999999999,1,38,0.0357,114.045,4,The New (Peel Session),,https://api.spotify.com/v1/tracks/1CKalhs1vmJLmV5gi8TxhT,audio_features,spotify:track:1CKalhs1vmJLmV5gi8TxhT,0.189
0.000982,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/1apCVRqavhcieX5CvJAXCL,Interpol,0.431,2018-02-10,233893,0.853,,1apCVRqavhcieX5CvJAXCL,0.476,2,0.345,-4.563,1,29,0.036000000000000004,111.581,4,Obstacle 2 (Peel Session),,https://api.spotify.com/v1/tracks/1apCVRqavhcieX5CvJAXCL,audio_features,spotify:track:1apCVRqavhcieX5CvJAXCL,0.601
0.277,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/1B0bvQHrq55oJjVUJmZrU6,Interpol,0.387,2018-02-10,283120,0.873,,1B0bvQHrq55oJjVUJmZrU6,0.8170000000000001,11,0.105,-4.9030000000000005,0,32,0.0292,111.201,4,Song Seven (Second Demo),,https://api.spotify.com/v1/tracks/1B0bvQHrq55oJjVUJmZrU6,audio_features,spotify:track:1B0bvQHrq55oJjVUJmZrU6,0.626
0.0185,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/7CyjXeyzGVLVUuYue0Sv5z,Interpol,0.162,2018-02-10,266560,0.68,,7CyjXeyzGVLVUuYue0Sv5z,0.00462,5,0.102,-6.296,1,29,0.0387,147.687,3,NYC (Third Demo),,https://api.spotify.com/v1/tracks/7CyjXeyzGVLVUuYue0Sv5z,audio_features,spotify:track:7CyjXeyzGVLVUuYue0Sv5z,0.185
0.06,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/0QzYTFFTHn37TH4JOJV9PZ,Interpol,0.525,2018-02-10,240000,0.7559999999999999,,0QzYTFFTHn37TH4JOJV9PZ,0.564,7,0.0858,-7.376,1,42,0.0246,108.513,4,Leif Erikson,,https://api.spotify.com/v1/tracks/0QzYTFFTHn37TH4JOJV9PZ,audio_features,spotify:track:0QzYTFFTHn37TH4JOJV9PZ,0.618
0.00136,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/7MVzSrJ3swvGIpsSDWR6c1,Interpol,0.275,2018-02-10,284093,0.933,,7MVzSrJ3swvGIpsSDWR6c1,0.0917,2,0.338,-5.47,1,34,0.0344,146.404,4,PDA (First Demo),,https://api.spotify.com/v1/tracks/7MVzSrJ3swvGIpsSDWR6c1,audio_features,spotify:track:7MVzSrJ3swvGIpsSDWR6c1,0.7759999999999999
0.00113,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/5jUYbXdqWRzph2pm31WB3d,Interpol,0.364,2018-02-10,227093,0.982,,5jUYbXdqWRzph2pm31WB3d,0.8440000000000001,2,0.336,-5.634,1,31,0.0486,150.213,4,Get The Girls/Song 5 (First Demo),,https://api.spotify.com/v1/tracks/5jUYbXdqWRzph2pm31WB3d,audio_features,spotify:track:5jUYbXdqWRzph2pm31WB3d,0.706
0.0272,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/6PzsrV4Df8tq15BEqRnv0B,Interpol,0.335,2018-02-10,333173,0.809,,6PzsrV4Df8tq15BEqRnv0B,0.475,0,0.0787,-4.53,1,33,0.0325,116.587,4,Precipitate (Second Demo),,https://api.spotify.com/v1/tracks/6PzsrV4Df8tq15BEqRnv0B,audio_features,spotify:track:6PzsrV4Df8tq15BEqRnv0B,0.4970000000000001
0.256,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/0YZviXhT5mHVAqhRHbOkqw,Interpol,0.185,2018-02-10,346640,0.754,,0YZviXhT5mHVAqhRHbOkqw,0.55,2,0.353,-4.835,0,30,0.0398,178.733,4,A Time To Be So Small (Second Demo),,https://api.spotify.com/v1/tracks/0YZviXhT5mHVAqhRHbOkqw,audio_features,spotify:track:0YZviXhT5mHVAqhRHbOkqw,0.295
0.000863,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://api.spotify.com/v1/audio-analysis/5bmLW1h16jxvCWHxnk7otj,Interpol,0.35,2018-02-10,367360,0.8240000000000001,,5bmLW1h16jxvCWHxnk7otj,0.8270000000000001,7,0.294,-6.74,1,46,0.035,112.52,4,The New,,https://api.spotify.com/v1/tracks/5bmLW1h16jxvCWHxnk7otj,audio_features,spotify:track:5bmLW1h16jxvCWHxnk7otj,0.265
